,range,angle
435,0.88425,3.0821400000000003
436,0.88525,3.07396
437,0.88525,3.0657799999999997
438,0.88625,3.0576
439,0.88625,3.04942
440,0.88725,3.04124
441,0.88725,3.03333
442,0.88725,3.02542
443,0.88925,3.01724
444,0.88925,3.00906
445,0.89125,3.00115
446,0.89125,2.99297
447,0.89225,2.9847900000000003
448,0.89425,2.9766
449,0.89525,2.96842
450,0.89525,2.96024
451,0.89625,2.95206
452,0.89825,2.94388
453,0.89925,2.9357
454,0.90025,2.9277900000000003
455,0.90125,2.91988
456,0.90325,2.9117
457,0.90625,2.90352
458,0.90625,2.89534
459,0.90825,2.8871599999999997
460,0.90925,2.87898
461,0.91225,2.87107
462,0.91325,2.86289
463,0.91525,2.8547
464,0.91725,2.84652
465,0.92025,2.83834
466,0.92025,2.83016
467,0.92525,2.82225
468,0.92625,2.81434
469,0.92825,2.8061599999999998
470,0.93225,2.79825
471,0.93425,2.79007
472,0.93725,2.78189
473,0.93925,2.77371
474,0.94225,2.76553
475,0.94525,2.75762
476,0.94825,2.7494400000000003
477,0.95125,2.74126
478,0.95425,2.73335
479,0.95725,2.72517
480,0.96025,2.71699
481,0.96525,2.7090799999999997
482,0.96725,2.7014400000000003
483,0.97125,2.69326
484,0.97525,2.68508
485,0.97825,2.6771700000000003
486,0.98225,2.66899
487,0.98525,2.6608099999999997
488,0.99025,2.6529
489,0.99425,2.64472
490,0.99825,2.63654
491,1.00325,2.62863
492,1.00725,2.62045
493,1.01125,2.61227
494,1.01725,2.60436
495,1.02125,2.59645
496,1.02725,2.58827
497,1.03025,2.5803599999999998
498,1.03625,2.57218
499,1.04125,2.5639999999999996
500,1.04625,2.55609
501,1.05225,2.54791
502,1.05725,2.54
503,1.06225,2.53182
504,1.06825,2.5236400000000003
505,1.07425,2.51573
506,1.08025,2.50755
507,1.08625,2.4996400000000003
508,1.09225,2.49173
509,1.09925,2.48355
510,1.10525,2.4756400000000003
511,1.11125,2.46746
512,1.11925,2.45955
513,1.12725,2.4513700000000003
514,1.13325,2.44346
515,1.14025,2.43528
516,1.14725,2.4271
517,1.15525,2.41919
518,1.16325,2.4110099999999997
519,1.17125,2.4031
520,1.17925,2.39492
521,1.18825,2.38674
522,1.19625,2.37883
523,1.20525,2.3711900000000004
524,1.21325,2.36301
525,1.22325,2.35538
526,1.23225,2.3472
527,1.24125,2.3395599999999996
528,1.25225,2.33138
529,1.26125,2.3237400000000004
530,1.27225,2.31556
531,1.28225,2.30793
532,1.29425,2.2997400000000003
533,1.30525,2.2921099999999996
534,1.31425,2.28393
535,1.32625,2.27629
536,1.34025,2.26838
537,1.35125,2.26047
538,1.36425,2.25257
539,1.37725,2.2446599999999997
540,1.39125,2.23675
541,1.40525,2.22884
542,1.41825,2.2212
543,1.43225,2.21302
544,1.44625,2.20539
545,1.46225,2.1972099999999997
546,1.47725,2.1895700000000002
547,1.49425,2.18139
548,1.50925,2.17375
549,1.52525,2.16584
550,1.54325,2.15794
551,1.56025,2.1503
552,1.58025,2.1421200000000002
553,1.59925,2.13448
554,1.61725,2.1263
555,1.63725,2.1186700000000003
556,1.65925,2.11076
557,1.68025,2.10285
558,1.70125,2.0949400000000002
559,1.72425,2.08703
560,1.74625,2.07912
561,1.77225,2.0712099999999998
562,1.79725,2.06331
563,1.82225,2.0554
564,1.85025,2.0472200000000003
565,1.87525,2.03931
566,1.90325,2.0314
567,1.93325,2.0232200000000002
568,1.96425,2.01531
569,1.99525,2.0074
570,2.02725,1.99922
571,2.06325,1.99158
572,2.09825,1.9834
573,2.13325,1.9754900000000002
574,2.17025,1.9675900000000002
575,2.21125,1.9594
576,2.25325,1.9515
577,2.29425,1.9435900000000002
578,2.33425,1.9354099999999999
579,2.35425,1.9275
580,0.0,1.92123
581,0.0,1.9133200000000001
582,0.0,1.9054099999999998
583,0.0,1.89723
584,0.0,1.88932
585,3.27825,1.8811400000000003
586,3.26625,1.87296
587,3.25525,1.8647799999999999
588,3.24425,1.8565900000000002
589,3.24125,1.8484099999999999
590,3.23325,1.84023
591,3.23925,1.8323200000000002
592,3.23625,1.82414
593,0.0,1.8159599999999998
594,0.0,1.80805
595,0.0,1.80014
596,0.0,1.65861
597,0.0,1.7851400000000002
598,4.52325,1.7769599999999999
599,4.50925,1.76878
600,4.49725,1.76033
601,4.50225,1.75242
602,4.52025,1.74478
603,0.0,1.7366
604,0.0,1.72869
605,0.0,1.58552
606,0.0,1.57761
607,0.0,1.5694299999999999
608,0.0,1.56125
609,0.0,1.5530700000000002
610,0.0,1.5448899999999999
611,0.0,1.53698
612,0.0,1.5288
613,0.0,1.65752
614,8.912,1.6493400000000003
615,0.0,1.64143
616,0.0,1.49635
617,0.0,1.48817
618,0.0,1.6177
619,0.0,1.4718
620,0.0,1.4636200000000001
621,0.0,1.45571
622,0.0,1.44753
623,0.0,1.43935
624,0.0,1.43117
625,0.0,1.42299
626,0.0,1.41508
627,0.0,1.4069
628,0.0,1.39872
629,0.0,1.3905399999999999
630,0.0,1.38236
631,0.0,1.37445
632,0.0,1.36627
633,0.0,1.35808
634,0.0,1.3499
635,0.0,1.34172
636,0.0,1.33381
637,0.0,1.3256299999999999
638,0.0,1.31745
639,0.0,1.3092700000000002
640,0.0,1.3010899999999999
641,0.0,1.29345
642,0.0,1.28554
643,0.0,1.27736
644,0.0,1.26918
645,0.0,1.261
646,0.0,1.25309
647,0.0,1.24491
648,0.0,1.2367299999999999
649,0.0,1.22855
650,0.0,1.22064
651,0.0,1.21246
652,0.0,1.20428
653,0.0,1.1961
654,0.0,1.18791
655,0.0,1.18001
656,0.0,1.17182
657,0.0,1.16364
658,0.0,1.29182
659,0.0,1.28364
660,0.0,1.27545
661,0.0,1.2672700000000001
662,0.0,1.25882
663,0.0,1.25091
664,0.0,1.24273
665,0.0,1.22691
666,1.901,1.2187299999999999
667,1.88,1.21028
668,1.868,1.2023700000000002
669,1.858,1.1941899999999999
670,1.8619999999999999,1.18601
671,1.871,1.17782
672,1.889,1.16992
673,1.9140000000000001,1.16201
674,0.0,1.1543700000000001
675,1.9880000000000002,1.14592
676,1.9680000000000002,1.13801
677,1.9680000000000002,1.12983
678,1.969,1.12165
679,1.9680000000000002,1.1134700000000002
680,1.9780000000000002,1.1052799999999998
681,0.0,0.968931
682,0.0,1.0951899999999999
683,4.047,1.08701
684,0.0,1.07883
685,0.0,1.07065
686,0.0,1.06274
687,3.80525,1.05429
688,3.74925,1.0463799999999999
689,3.69425,1.0382
690,3.63725,1.0300200000000002
691,3.59125,1.0218399999999999
692,3.53825,1.01393
693,3.49125,1.00547
694,3.44525,0.997292
695,3.40125,0.989384
696,3.385,0.981202
697,0.0,0.9678399999999999
698,1.83125,0.959658
699,1.82525,0.95175
700,1.82025,0.9435690000000001
701,1.82425,0.93566
702,1.86425,0.927751
703,1.84825,0.9195700000000001
704,1.86725,0.9116620000000001
705,0.0,0.775853
706,0.0,0.8999360000000001
707,2.95325,0.891481
708,2.92725,0.8835729999999999
709,0.0,0.871574
710,1.90225,0.863665
711,1.90225,0.855484
712,1.89825,0.847575
713,1.89825,0.8393940000000001
714,1.90225,0.8314860000000001
715,1.91425,0.823304
716,1.949,0.815669
717,0.0,0.810487
718,2.66225,0.8023060000000001
719,2.63925,0.794125
720,2.61425,0.785944
721,2.59625,0.777489
722,2.57125,0.7690359999999999
723,2.55025,0.7608550000000001
724,2.53125,0.7526729999999999
725,2.50925,0.744492
726,2.49225,0.736038
727,2.47325,0.727857
728,2.45425,0.719676
729,2.43525,0.711494
730,2.41725,0.70304
731,2.40425,0.694587
732,2.38625,0.686405
733,2.36625,0.6782239999999999
734,2.35525,0.670043
735,2.33825,0.661589
736,2.32025,0.653408
737,2.30825,0.6452260000000001
738,2.29425,0.637045
739,2.27825,0.628591
740,2.26325,0.62041
741,2.25025,0.611956
742,2.23625,0.603775
743,2.22325,0.595594
744,2.21125,0.5871390000000001
745,2.19825,0.578958
746,2.18825,0.5707770000000001
747,2.17525,0.562596
748,2.16325,0.554415
749,2.15225,0.5459609999999999
750,2.14325,0.53778
751,2.13225,0.5293260000000001
752,2.11925,0.5211439999999999
753,2.11025,0.5129630000000001
754,2.10225,0.504782
755,2.09325,0.496328
756,2.08325,0.48814700000000005
757,2.07325,0.479966
758,2.06225,0.47178400000000004
759,2.05425,0.463603
760,2.04725,0.45514899999999997
761,2.03525,0.44696800000000003
762,2.02625,0.43906000000000006
763,2.01925,0.430878
764,2.01325,0.42296999999999996
765,2.00425,0.414789
766,1.99725,0.406607
767,1.99025,0.398426
768,1.98425,0.390245
769,1.97525,0.382064
770,1.96725,0.374155
771,1.96225,0.36597399999999997
772,1.95825,0.35779299999999997
773,1.95025,0.344157
