,range,angle
400,1.45225,-2.86125
401,1.44825,-2.86916
402,1.44625,-2.8773400000000002
403,1.44425,-2.88525
404,1.43825,-2.89343
405,1.43425,-2.90161
406,1.43325,-2.90952
407,1.42825,-2.9177
408,1.42825,-2.92588
409,1.42525,-2.93352
410,1.42225,-2.94115
411,1.41925,-2.9487900000000002
412,1.41725,-2.9567
413,1.41625,-2.96433
414,1.41325,-2.9719700000000002
415,1.41225,-2.9796
416,1.40925,-2.9872400000000003
417,1.40725,-2.9948799999999998
418,1.40625,-3.00251
419,1.40525,-3.01015
420,1.40225,-3.0186
421,1.40025,-3.02651
422,1.40025,-3.03442
423,1.39825,-3.0423299999999998
424,1.39725,-3.05024
425,1.39625,-3.0581400000000003
426,1.39625,-3.06633
427,1.39425,-3.07423
428,1.39325,-3.0821400000000003
429,1.39325,-3.09005
430,1.39225,-3.09823
431,1.39125,-3.1061400000000003
432,1.39025,-3.11432
433,1.39125,-3.12223
434,1.39225,-3.1301400000000004
435,1.39025,-3.13805
436,1.39025,3.1372299999999997
437,1.39125,3.12905
438,1.39125,3.12114
439,1.39125,3.1132299999999997
440,1.39125,3.10532
441,1.39025,3.09741
442,1.39025,3.0895099999999998
443,1.39225,3.0813200000000003
444,1.39325,3.07369
445,1.39325,3.0657799999999997
446,1.39425,3.05787
447,1.39425,3.04996
448,1.39725,3.0417799999999997
449,1.39725,3.0338700000000003
450,1.39725,3.02596
451,1.39725,3.0180599999999997
452,1.40125,3.01015
453,1.40125,3.00224
454,1.40225,2.9940599999999997
455,1.40425,2.98615
456,1.40625,2.97824
457,1.40725,2.97033
458,1.40825,2.9624200000000003
459,1.41125,2.95424
460,1.41225,2.9460599999999997
461,1.41425,2.93815
462,1.41625,2.93024
463,1.41825,2.9226099999999997
464,1.42225,2.9147
465,1.42325,2.90652
466,1.42725,2.8986099999999997
467,1.42925,2.8907
468,1.43225,2.88279
469,1.43525,2.8746099999999997
470,1.43825,2.8667
471,1.44225,2.85879
472,1.44325,2.85089
473,1.44725,2.84298
474,1.45025,2.83507
475,1.45425,2.8271599999999997
476,1.45825,2.81925
477,1.46125,2.81134
478,1.46425,2.8031599999999997
479,1.47025,2.79525
480,1.47425,2.78762
481,1.47725,2.7797099999999997
482,1.48125,2.77153
483,1.48625,2.76362
484,1.49125,2.7557099999999997
485,1.49525,2.7478
486,1.49925,2.73989
487,1.50425,2.73199
488,1.50925,2.72408
489,1.51425,2.71617
490,1.51925,2.7082599999999997
491,1.52525,2.70008
492,1.53125,2.69244
493,1.53625,2.68453
494,1.54325,2.67663
495,1.54725,2.6684400000000004
496,1.55425,2.66054
497,1.56025,2.6529
498,1.56625,2.64499
499,1.57325,2.6368099999999997
500,1.57925,2.6291700000000002
501,1.58625,2.62154
502,1.59425,2.6139
503,1.60125,2.6059900000000003
504,1.60925,2.59809
505,1.61425,2.59045
506,1.62225,2.58281
507,1.63125,2.57491
508,1.63825,2.5669999999999997
509,1.64725,2.55936
510,1.65425,2.55145
511,1.66225,2.54382
512,1.67125,2.53591
513,1.68125,2.52827
514,1.68825,2.5203599999999997
515,1.69825,2.51273
516,1.70825,2.50482
517,1.71725,2.4971799999999997
518,1.72925,2.48955
519,1.73925,2.48164
520,1.74725,2.4737299999999998
521,1.75925,2.4661
522,1.77025,2.4584599999999996
523,1.78125,2.45055
524,1.79425,2.4426400000000004
525,1.80425,2.43473
526,1.81725,2.42655
527,1.83125,2.4186400000000003
528,1.84125,2.41074
529,1.85325,2.40283
530,1.86825,2.39492
531,1.88125,2.38674
532,1.89525,2.37883
533,1.90925,2.37092
534,1.92325,2.36301
535,1.93725,2.3548299999999998
536,1.95225,2.3472
537,1.96625,2.33901
538,1.98325,2.33111
539,1.99925,2.3232
540,2.01625,2.31529
541,2.03125,2.3073799999999998
