,range,angle
454,0.0,2.74126
455,2.042,2.73253
456,2.02825,2.72408
457,2.01825,2.71562
458,2.00925,2.70717
459,2.00625,2.69844
460,2.00425,2.6899900000000003
461,2.00525,2.68153
462,2.00725,2.67308
463,2.00925,2.66435
464,2.01825,2.65563
465,2.02525,2.64717
466,2.03725,2.63872
467,2.057,2.6305400000000003
468,2.085,2.62208
469,0.0,2.61554
470,2.50025,2.6070900000000004
471,2.45825,2.59836
472,2.42525,2.5899099999999997
473,2.39425,2.58118
474,2.36225,2.57272
475,2.33225,2.5639999999999996
476,2.30525,2.55554
477,2.27525,2.54682
478,2.24825,2.53836
479,2.22125,2.5299099999999997
480,2.19825,2.5211799999999998
481,2.17125,2.51273
482,2.14625,2.504
483,2.12225,2.49555
484,2.09925,2.4868200000000003
485,2.07925,2.4780900000000003
486,2.05525,2.46964
487,2.03425,2.4609099999999997
488,2.01725,2.45246
489,1.99625,2.44401
490,1.97725,2.43528
491,1.95725,2.42683
492,1.93925,2.4181
493,1.92225,2.40965
494,1.90525,2.40119
495,1.88725,2.39246
496,1.87225,2.38401
497,1.85625,2.3755599999999997
498,1.83825,2.3668299999999998
499,1.82225,2.35838
500,0.0,2.34883
501,0.0,2.3395599999999996
502,1.57425,2.33111
503,1.58625,2.32238
504,1.60325,2.3142
505,1.61725,2.30574
506,1.63425,2.29756
507,1.64925,2.28911
508,1.66625,2.28093
509,1.66625,2.2722
510,1.67925,2.26375
511,1.66725,2.25529
512,1.65625,2.24657
513,1.64425,2.2378400000000003
514,1.63325,2.22939
515,1.62325,2.22093
516,1.61625,2.2122
517,1.60425,2.20348
518,1.59425,2.19502
519,1.58725,2.1863
520,1.57825,2.17784
521,1.56725,2.16939
522,1.56125,2.16066
523,1.55125,2.15194
524,1.54325,2.14348
525,1.53525,2.13503
526,1.52625,2.12603
527,1.52025,2.11758
528,1.51025,2.10912
529,1.50325,2.10067
530,1.49825,2.09167
531,1.48925,2.08321
532,1.48225,2.07476
533,1.47525,2.0663099999999996
534,1.47025,2.0575799999999997
535,1.46425,2.04885
536,1.45625,2.0404
537,1.45225,2.03194
538,1.44525,2.0234900000000002
539,1.44025,2.0144900000000003
540,1.43325,2.00604
541,1.42925,1.99758
542,1.42325,1.9891299999999998
543,1.41925,1.9804
544,1.41325,1.97195
545,1.40925,1.9635
546,1.40525,1.9550400000000001
547,1.39725,1.94659
548,1.39525,1.93813
549,1.39125,1.92913
550,1.38625,1.92068
551,1.38225,1.9122299999999999
552,1.37725,1.90377
553,1.37525,1.89505
554,1.37125,1.8865900000000002
555,1.36825,1.8778700000000002
556,1.36325,1.8694099999999998
557,1.36225,1.86068
558,1.35625,1.8522299999999998
559,1.35525,1.84378
560,1.35125,1.83532
561,1.34925,1.82687
562,1.34625,1.81814
563,1.34425,1.80942
564,1.34125,1.80096
565,1.33925,1.7925099999999998
566,1.33625,1.78378
567,1.33425,1.7753299999999999
568,1.33225,1.7668700000000002
569,1.33125,1.75842
570,1.32925,1.7496900000000002
571,1.32625,1.7412400000000001
572,1.32425,1.73278
573,1.32425,1.72433
574,1.32125,1.7156
575,1.32025,1.70688
576,1.31825,1.69842
577,1.31825,1.68997
578,1.31725,1.6815200000000001
579,1.31625,1.6727900000000002
580,1.31525,1.6643400000000002
581,1.31325,1.65588
582,1.31225,1.64743
583,1.31225,1.6387
584,1.31125,1.6299700000000001
585,1.31225,1.62179
586,1.31125,1.61334
587,1.31225,1.6048799999999999
588,1.31125,1.59643
589,1.31025,1.58825
590,1.31125,1.5798
591,1.31125,1.57134
592,1.31025,1.56289
593,1.31225,1.55443
594,1.31225,1.54625
595,1.31225,1.5378
596,1.31225,1.52934
597,1.31325,1.5208899999999999
598,1.31525,1.51244
599,1.31525,1.50426
600,1.31825,1.4958
601,1.31825,1.48735
602,1.32025,1.47889
603,1.32025,1.47044
604,1.32125,1.4622600000000001
605,1.32325,1.4540799999999998
606,1.32325,1.4456200000000001
607,1.32525,1.43717
608,1.32725,1.42872
609,1.32925,1.4205299999999998
610,1.33125,1.41208
611,1.33325,1.40363
612,1.33625,1.39517
613,0.0,1.38345
614,1.09225,1.37499
615,1.06825,1.36599
616,1.04725,1.35727
617,1.02725,1.34827
618,1.01125,1.33954
619,0.99025,1.3310899999999999
620,0.97225,1.32209
621,0.95625,1.31336
622,0.94025,1.30436
623,0.92525,1.2956299999999998
624,0.90725,1.28636
625,0.89325,1.2776399999999999
626,0.87825,1.26864
627,0.86425,1.25991
628,0.85125,1.25091
629,0.83825,1.24191
630,0.82725,1.23318
631,0.81525,1.2241799999999998
632,0.80625,1.21519
633,0.82425,1.20728
634,0.85525,1.19991
635,0.84325,1.19119
636,0.83225,1.18192
637,0.82225,1.17319
638,0.82625,1.16501
639,0.83025,1.15655
640,0.83525,1.1481
641,0.84025,1.13965
642,0.80825,1.13037
643,0.79125,1.1211
644,0.79625,1.11265
645,0.80325,1.10447
646,0.80825,1.09629
647,0.81525,1.0878299999999999
648,0.82125,1.07938
649,0.82625,1.0712
650,0.83425,1.06301
651,0.84125,1.05456
652,0.84825,1.04611
653,0.85425,1.03793
654,0.86025,1.02947
655,0.86625,1.02129
656,0.87425,1.01284
657,0.88125,1.00466
658,0.88925,0.996201
659,0.89825,0.9880200000000001
660,0.925,0.9801110000000001
661,0.0,0.855484
662,0.90525,0.962658
663,0.90625,0.953932
664,0.89925,0.945478
665,0.89425,0.9370229999999999
666,0.88925,0.9282969999999999
667,0.88325,0.9198430000000001
668,0.87825,0.9108440000000001
669,0.87225,0.9023899999999999
670,0.86825,0.8936629999999999
671,0.86225,0.8849370000000001
672,0.85825,0.87621
673,0.85325,0.867756
674,0.84825,0.858756
675,0.84425,0.850303
676,0.83925,0.841576
677,0.83525,0.8331219999999999
678,0.83125,0.8241229999999999
679,0.82825,0.815669
680,0.82325,0.806942
681,0.82125,0.798215
682,0.816,0.7897609999999999
683,0.809,0.781035
684,0.80125,0.772035
685,0.80325,0.763582
686,0.80125,0.755128
687,0.79925,0.746128
688,0.79225,0.7324930000000001
689,0.80025,0.724312
690,0.81325,0.7161310000000001
691,0.82825,0.708222
692,0.84325,0.700313
693,0.86025,0.692132
694,0.87825,0.6842229999999999
695,0.89525,0.676315
696,0.91425,0.668407
697,0.93425,0.6604979999999999
698,0.95525,0.65259
699,0.97625,0.644408
700,1.00025,0.6365
701,1.02425,0.628319
702,1.05,0.62041
703,1.07825,0.6125010000000001
704,1.107,0.604593
705,1.136,0.596684
706,1.168,0.5887760000000001
707,1.204,0.580868
708,1.239,0.5726859999999999
709,0.0,0.559869
710,0.98325,0.551415
711,0.97725,0.5426880000000001
712,0.97125,0.534234
713,0.96625,0.52578
714,0.96025,0.516781
715,0.95425,0.5083270000000001
716,0.94925,0.499601
717,0.94625,0.491146
718,0.93825,0.48241999999999996
719,0.93625,0.473966
720,0.92825,0.465239
721,0.92425,0.45678599999999997
722,0.91925,0.44805900000000004
723,0.91425,0.439605
724,0.90925,0.430878
725,0.90725,0.42242399999999997
726,0.90125,0.41397
727,0.89725,0.404971
728,0.89225,0.39679000000000003
729,0.88825,0.388063
730,0.88525,0.379336
731,0.88025,0.370882
732,0.87625,0.361883
733,0.87225,0.35315599999999997
734,0.86825,0.34443
735,0.86525,0.33570300000000003
736,0.86125,0.326977
