,range,angle
413,0.0,3.06469
414,0.0,3.0556900000000002
415,0.0,3.0466900000000003
416,0.0,3.03769
417,0.0,3.0300599999999998
418,0.0,3.02133
419,0.0,3.01233
420,1.77525,3.00388
421,1.78225,2.99515
422,0.0,2.98615
423,1.71925,2.97742
424,1.72825,2.96897
425,1.73425,2.9607900000000003
426,1.74225,2.95206
427,1.74825,2.94361
428,1.75325,2.9348799999999997
429,1.75925,2.92643
430,1.76725,2.91797
431,1.77425,2.90952
432,0.0,2.9013400000000003
433,0.0,2.76498
434,0.0,2.75653
435,0.0,2.8751599999999997
436,1.73025,2.86643
437,1.71025,2.8577
438,1.68725,2.8487
439,1.671,2.84025
440,1.6580000000000001,2.8315200000000003
441,1.62725,2.8228
442,1.62925,2.81434
443,1.63925,2.80589
444,1.65125,2.79716
445,1.66125,2.78898
446,1.67525,2.78025
447,1.68625,2.7718
448,1.69825,2.76335
449,1.71025,2.75489
450,1.72225,2.74644
451,1.73525,2.73799
452,1.74925,2.72953
453,1.76425,2.7208
454,1.77825,2.7126200000000003
455,1.79225,2.7039
456,1.80825,2.69544
457,1.81525,2.6872599999999998
458,0.0,2.67772
459,1.66625,2.66899
460,1.63325,2.65999
461,1.60125,2.6512599999999997
462,1.56725,2.64226
463,1.53425,2.63354
464,1.50625,2.62454
465,1.47925,2.6158099999999997
466,1.44825,2.6070900000000004
467,1.42525,2.59809
468,1.43525,2.58963
469,1.44025,2.58091
470,1.44625,2.57272
471,1.45425,2.5639999999999996
472,1.45825,2.55554
473,1.46525,2.5470900000000003
474,1.47225,2.53864
475,1.48025,2.53018
476,1.48625,2.52146
477,1.49325,2.513
478,1.50225,2.50455
479,1.50925,2.49609
480,1.51725,2.48737
481,1.52625,2.47919
482,1.53425,2.471
483,1.54025,2.46255
484,1.55025,2.45382
485,1.55925,2.44564
486,1.56625,2.43692
487,1.57525,2.4238299999999997
488,1.58525,2.4153700000000002
489,1.60025,2.40719
490,0.0,2.27247
491,0.0,2.26402
492,0.0,2.25529
493,0.0,2.38156
494,0.0,2.23811
495,0.0,2.22966
496,0.0,2.22093
497,0.0,2.21248
498,0.0,2.3382
499,4.37325,2.32974
500,0.0,2.18657
501,0.0,2.31256
502,4.27225,2.30383
503,4.23925,2.2951099999999998
504,4.21625,2.28638
505,0.0,2.14376
506,0.0,2.13503
507,0.0,2.26075
508,4.09925,2.25202
509,4.07225,2.24357
510,4.05125,2.23484
511,4.01825,2.22611
512,3.99825,2.21739
513,3.98925,2.20893
514,0.0,2.2002099999999998
515,3.93125,2.19175
516,3.91225,2.18303
517,3.89325,2.17457
518,3.87525,2.16584
519,3.85225,2.1573900000000004
520,3.82425,2.14839
521,3.80425,2.13994
522,3.78525,2.13121
523,3.76625,2.12276
524,3.75125,2.11403
525,3.73725,2.10558
526,3.71425,2.09685
527,3.69425,2.0884
528,3.66825,2.07994
529,3.65725,2.0709400000000002
530,3.64525,2.06249
531,3.63225,2.05376
532,3.61925,2.04504
533,3.60325,2.03658
534,3.58825,2.02785
535,3.58125,2.0194
536,3.56925,2.01067
537,3.55325,2.00195
538,3.54225,1.9934900000000002
539,3.53525,1.9847700000000001
540,3.52325,1.9760400000000002
541,3.52925,1.9675900000000002
542,0.0,1.95859
543,3.45625,1.95013
544,3.44925,1.9414099999999999
545,0.0,1.93295
546,0.0,1.92013
547,0.0,1.7824200000000001
548,0.0,1.90704
549,3.39325,1.89832
550,3.37725,1.88959
551,3.37725,1.8811400000000003
552,3.36725,1.87241
553,3.36125,1.86368
554,3.35325,1.85523
555,3.34525,1.84623
556,3.33625,1.83778
557,3.33325,1.82905
558,3.32725,1.8203200000000002
559,0.0,1.8086
560,0.0,1.8031400000000002
561,3.30325,1.7946900000000001
562,3.29725,1.7859599999999998
563,3.29025,1.7772400000000002
564,3.28825,1.76878
565,3.27925,1.76006
566,3.27625,1.7513299999999998
567,3.27525,1.7428700000000001
568,3.26625,1.73442
569,3.26725,1.7256900000000002
570,3.26525,1.71724
571,3.26325,1.7085099999999998
572,3.26025,1.6997900000000001
573,3.26025,1.69133
574,3.25525,1.68261
575,3.25825,1.67415
576,3.25225,1.66543
577,3.24625,1.6567
578,3.24825,1.64825
579,3.24325,1.63952
580,3.23725,1.63079
581,3.24225,1.62234
582,3.25425,1.61361
583,3.25525,1.6051600000000001
584,3.25525,1.59643
585,3.25825,1.5877
586,3.25325,1.57925
587,3.25825,1.5705200000000001
588,3.25625,1.56207
589,3.26025,1.55334
590,3.26125,1.54462
591,3.26425,1.53616
592,3.26025,1.52744
593,3.26725,1.51871
594,3.29925,1.51026
595,0.0,1.47153
596,0.0,1.4802600000000001
597,1.111,1.47153
598,0.0,1.34281
599,1.1179999999999999,1.45462
600,1.123,1.4459
601,0.0,1.31718
602,0.0,1.30845
603,0.0,1.4325299999999999
604,3.32425,1.42408
605,0.0,1.28254
606,0.0,1.40035
607,1.6580000000000001,1.39135
608,1.6640000000000001,1.3829
609,0.0,1.2476399999999999
610,0.0,1.37199
611,3.35025,1.36327
612,3.361,1.3550799999999998
613,3.38525,1.34636
614,0.0,1.33818
615,3.537,1.32945
616,3.51,1.321
617,3.52425,1.31227
618,3.53,1.30382
619,3.5410000000000004,1.29509
620,3.55,1.28663
621,3.568,1.27791
622,3.5669999999999997,1.26945
623,0.0,1.12737
624,0.0,1.1189200000000001
625,0.0,1.11019
626,3.611,1.23509
627,3.6239999999999997,1.2263700000000002
628,3.6310000000000002,1.21791
629,3.653,1.20919
630,3.67,1.2009999999999998
631,3.6889999999999996,1.19228
632,3.73,1.18382
633,0.0,1.0414700000000001
634,0.0,1.03302
635,3.74725,1.15792
636,3.76525,1.14946
637,3.78425,1.1407399999999999
638,3.7960000000000003,1.13228
639,0.0,0.9899290000000001
640,0.0,0.981475
641,0.0,0.972749
642,0.0,0.9642940000000001
643,0.0,0.9555680000000001
644,0.0,0.9471139999999999
645,0.0,0.9383870000000001
646,0.0,0.9296610000000001
647,0.0,1.02293
648,0.0,0.91248
649,0.0,0.903753
650,0.0,0.895299
651,0.0,0.8865729999999999
652,0.0,0.8781190000000001
653,0.0,0.869392
654,0.0,0.8606659999999999
655,0.0,0.8522120000000001
656,0.0,0.843485
657,0.0,0.9293879999999999
658,0.489,0.921752
659,0.0,0.817578
660,0.0,0.809124
661,0.0,0.800397
662,0.0,0.7919430000000001
663,0.0,0.783216
664,0.0,0.77449
665,0.0,0.7660359999999999
666,0.0,0.757309
667,0.0,0.748855
668,0.0,0.740129
669,0.0,0.731675
670,0.0,0.7229479999999999
671,0.0,0.714221
672,0.0,0.705767
673,0.0,0.697041
674,0.0,0.82385
675,5.49925,0.815396
676,5.52725,0.80667
677,5.59225,0.798215
678,5.64,0.789489
679,5.7,0.781035
680,5.75025,0.772308
681,5.79825,0.763582
682,0.0,0.619592
683,0.0,0.610865
684,0.0,0.73822
685,5.966,0.7294930000000001
686,0.0,0.7109489999999999
687,1.61025,0.7027680000000001
688,0.0,0.6932229999999999
689,0.0,0.674134
690,0.0,0.67577
691,0.0,0.5426880000000001
692,0.0,0.6476810000000001
693,0.82625,0.638954
694,0.82025,0.629955
695,0.81425,0.621228
696,0.80925,0.6125010000000001
697,0.80325,0.603775
698,0.79825,0.594775
699,0.79425,0.586322
700,0.79125,0.577322
701,0.79025,0.568868
702,0.78825,0.5604140000000001
703,0.79025,0.551688
704,0.79125,0.543234
705,0.79325,0.53478
706,0.79625,0.5263260000000001
707,0.80025,0.517872
708,0.80425,0.509418
709,0.80825,0.5009640000000001
710,0.82225,0.49278299999999997
711,0.0,0.485965
712,0.89725,0.47778400000000004
713,0.0,0.353702
714,0.0,0.46224
715,0.978,0.45433100000000004
716,0.0,0.328067
717,0.0,0.31961300000000004
718,0.0,0.31088699999999997
719,0.0,0.302433
720,0.0,0.29370599999999997
721,0.0,0.285252
722,0.0,0.27652600000000005
723,0.0,0.268071
724,0.0,0.259345
725,0.0,0.250891
726,0.0,0.242164
727,0.0,0.233983
728,0.0,0.22471100000000002
729,0.0,0.215439
