,range,angle
392,4.79125,-2.86643
393,4.78425,-2.87488
394,4.74325,-2.88334
395,4.81,-2.89125
396,4.854,-2.8994299999999997
397,0.0,-2.90761
398,4.95525,-2.9157900000000003
399,4.93625,-2.92397
400,4.92925,-2.93243
401,4.92025,-2.94033
402,4.90725,-2.94797
403,4.89825,-2.95588
404,4.89725,-2.96351
405,4.88025,-2.97142
406,4.88425,-2.97906
407,4.87725,-2.98697
408,4.86025,-2.9946
409,4.86425,-3.00251
410,4.85425,-3.01042
411,4.84225,-3.0186
412,4.85025,-3.02678
413,4.83925,-3.03496
414,4.83225,-3.04315
415,4.84025,-3.05133
416,4.82425,-3.05951
417,4.81725,-3.0676900000000002
418,4.82125,-3.07587
419,0.0,-3.08432
420,0.0,-3.09223
421,4.79225,-3.1004099999999997
422,4.78825,-3.1086
423,4.78525,-3.11705
424,4.79425,-3.1252299999999997
425,4.77625,-3.13368
426,4.78825,3.1415900000000003
427,4.78425,3.13341
428,4.78025,3.1252299999999997
429,4.79025,3.11705
430,4.77725,3.10859
431,4.78425,3.10069
432,4.77525,3.09223
433,4.78125,3.08432
434,4.77425,3.07587
435,4.78525,3.06796
436,4.78025,3.05951
437,4.78825,3.05133
438,4.79225,3.04315
439,4.79725,3.03496
440,4.78625,3.02678
441,4.81325,3.0186
442,4.80325,3.01042
443,0.0,3.00197
444,0.0,2.99378
445,4.59725,2.9856
446,4.59825,2.97742
447,4.60625,2.96924
448,4.60525,2.96106
449,4.61225,2.95261
450,4.62125,2.9447
451,4.62225,2.9367900000000002
452,4.63525,2.92861
453,4.64725,2.92043
454,4.64725,2.91225
455,4.65725,2.90406
456,4.66825,2.89588
457,4.686,2.8877
458,0.0,2.87952
459,4.54625,2.87134
460,4.55125,2.8631599999999997
461,4.55425,2.85498
462,4.56425,2.8468
463,4.57525,2.8386099999999996
464,4.59025,2.83071
465,4.60025,2.82252
466,4.61525,2.81434
467,4.615,2.8061599999999998
468,0.0,2.79771
469,0.0,2.78953
470,0.0,2.78107
471,0.0,2.7728900000000003
472,0.0,2.76471
473,0.0,2.75462
474,2.94025,2.74617
475,2.88325,2.73799
476,2.82625,2.72953
477,2.77525,2.72162
478,2.72325,2.71317
479,2.67325,2.70499
480,2.62725,2.69653
481,2.57225,2.68808
482,2.52925,2.6799
483,2.48725,2.67144
484,2.44725,2.6632599999999997
485,2.40725,2.65481
486,2.36725,2.64663
487,0.0,2.63817
488,2.30725,2.6299900000000003
489,2.32225,2.62181
490,2.31025,2.6139
491,2.31825,2.6059900000000003
492,2.32425,2.59781
493,2.31225,2.5899099999999997
494,2.28325,2.5817200000000002
495,2.25225,2.57354
496,2.22025,2.5653599999999996
497,2.18825,2.55691
498,2.16125,2.549
499,2.13325,2.54054
500,2.10425,2.5326400000000002
501,2.07825,2.52418
502,2.05325,2.516
503,2.02625,2.50782
504,2.00225,2.4996400000000003
505,1.97925,2.49146
506,1.95525,2.4832799999999997
507,1.93625,2.4748200000000002
508,1.91525,2.46691
509,1.89225,2.4584599999999996
510,1.87325,2.45055
511,1.85125,2.4421
512,1.83525,2.43392
513,1.81325,2.42519
514,1.79525,2.4167400000000003
515,1.77725,2.40855
516,1.76125,2.4001
517,1.74325,2.3919200000000003
518,1.72825,2.38347
519,1.71125,2.37501
520,0.0,2.3665599999999998
521,0.0,2.3572900000000003
522,1.51625,2.34883
523,1.50525,2.34065
524,1.51625,2.3324700000000003
525,1.49625,2.3237400000000004
